ltable_id,rtable_id,blocking_score
47,17243,0.7233337759971619
47,17326,0.7147098183631897
47,16642,0.699764609336853
47,18328,0.6994844079017639
47,16729,0.6974282264709473
47,20385,0.6917799115180969
47,18587,0.687555193901062
47,17648,0.6761161088943481
48,20273,0.6703680157661438
48,12898,0.6369328498840332
48,924,0.6276618838310242
48,5654,0.6276291012763977
48,8221,0.6168331503868103
48,14046,0.6101388931274414
48,5937,0.6036748290061951
48,5895,0.6023991703987122
48,4808,0.5923266410827637
48,672,0.5909852385520935
49,8096,0.8131429553031921
49,6064,0.7864513397216797
49,8095,0.7169774174690247
49,9437,0.7007104158401489
49,20010,0.6982985734939575
49,10111,0.6909778118133545
49,14043,0.6870995163917542
49,13377,0.682231068611145
49,11387,0.6618707776069641
49,9027,0.6497320532798767
50,6275,0.7723652124404907
50,2354,0.7427206635475159
50,17168,0.736331045627594
50,2013,0.7361744046211243
50,16449,0.716278612613678
50,17060,0.7147916555404663
50,11995,0.6880807280540466
50,2358,0.6760826706886292
50,14256,0.6741368770599365
50,21296,0.6738982200622559
51,18173,0.8319728970527649
51,19902,0.810250461101532
51,16358,0.8092107176780701
51,16936,0.8032733201980591
51,16665,0.785429060459137
51,17906,0.7788323163986206
51,5210,0.7747439742088318
51,16664,0.7575135827064514
51,16399,0.757245659828186
51,18172,0.7534068822860718
52,8239,0.7029321193695068
52,4253,0.642763614654541
52,6505,0.6406068801879883
52,20033,0.6389204263687134
52,6244,0.6344503164291382
52,14220,0.6270945072174072
52,18978,0.6265833973884583
52,6250,0.6211097836494446
52,5266,0.6175614595413208
52,11231,0.6135960221290588
53,17892,0.9293927550315857
53,286,0.9282715916633606
53,18200,0.9220267534255981
53,9734,0.9199110269546509
53,806,0.9046524167060852
53,17561,0.9030075669288635
53,21566,0.9013761878013611
53,20429,0.9008607864379883
53,2819,0.9007583856582642
53,18507,0.8947851657867432
54,6572,0.8041257262229919
54,649,0.7916057109832764
54,2612,0.7246795892715454
54,6566,0.7109118103981018
54,21552,0.6919369697570801
54,8834,0.6900936961174011
54,10903,0.6829061508178711
54,19446,0.6746342778205872
54,10562,0.6706253886222839
54,8833,0.6679255962371826
55,4849,0.6943957209587097
55,4850,0.6889181137084961
55,12913,0.6731163263320923
55,4852,0.6598284244537354
55,2936,0.6519275903701782
55,948,0.6354843378067017
55,11187,0.6353243589401245
55,8902,0.6309257745742798
55,8904,0.6279129981994629
55,1856,0.6231496930122375
56,21964,0.8185059428215027
56,9164,0.8165959119796753
56,21636,0.7921214699745178
56,7880,0.774482011795044
56,20182,0.7536724805831909
56,6396,0.753548264503479
56,16349,0.746826171875
56,18761,0.7357484698295593
56,8160,0.7345529198646545
56,11153,0.7317124605178833
57,13302,0.851624608039856
57,12060,0.846809983253479
57,14016,0.7647086381912231
57,15996,0.7618849277496338
57,16941,0.744209885597229
57,15994,0.7260390520095825
57,12464,0.7105581760406494
57,4043,0.7093567848205566
57,5261,0.7069065570831299
57,2074,0.7063518166542053
58,5531,0.8032801151275635
58,7546,0.7915412783622742
58,3547,0.7868140339851379
58,9328,0.78321373462677
58,10138,0.7516381740570068
58,7538,0.7469727396965027
58,1572,0.744128942489624
58,1571,0.7391696572303772
58,11556,0.7385346293449402
58,5725,0.7350295782089233
59,2162,0.7775834202766418
59,21086,0.7713615894317627
59,7604,0.7707545161247253
59,19945,0.7686547040939331
59,19657,0.7430484294891357
59,179,0.7322255969047546
59,3604,0.7296654582023621
59,9619,0.7264754772186279
59,13575,0.7200265526771545
59,21747,0.7159256339073181
60,11421,0.6574152112007141
60,19334,0.6470605731010437
60,17384,0.6352195143699646
60,15693,0.6162302494049072
60,19616,0.6133421659469604
60,16111,0.6072092652320862
60,1232,0.6063602566719055
60,20542,0.5953831672668457
60,17203,0.5940253138542175
60,7686,0.5912190079689026
61,11091,0.8323676586151123
61,6844,0.7511987686157227
61,6043,0.7175289392471313
61,907,0.7162633538246155
61,10063,0.642867922782898
61,8884,0.6344476938247681
61,6047,0.6286447048187256
61,19047,0.6225335597991943
61,6846,0.614120602607727
61,11802,0.5900099873542786
62,7399,0.7742966413497925
62,5948,0.772110641002655
62,19392,0.7661595940589905
62,9668,0.7570452094078064
62,11638,0.7547809481620789
62,1673,0.7521712183952332
62,13600,0.7497029900550842
62,9423,0.7487667798995972
62,3629,0.745171070098877
62,3798,0.7437666058540344
63,19627,0.6759607791900635
63,12675,0.6169038414955139
63,17553,0.5473781228065491
63,11949,0.5457549095153809
63,1231,0.5450823903083801
63,6866,0.5329981446266174
63,4650,0.5293065905570984
63,14104,0.5269169807434082
63,15838,0.5253763198852539
63,19021,0.5244507193565369
64,18874,0.8137905597686768
64,8391,0.7969908714294434
64,15314,0.7751283049583435
64,12725,0.7717092037200928
64,8390,0.7543861865997314
64,2299,0.7524953484535217
64,10025,0.7465599179267883
64,588,0.7458376288414001
64,2952,0.7456249594688416
64,18643,0.7431429624557495
65,11129,0.8639748096466064
65,21044,0.8516828417778015
65,7141,0.8473721742630005
65,5118,0.8382221460342407
65,15086,0.8350122570991516
65,5117,0.833889365196228
65,21591,0.8329721093177795
65,3882,0.8285168409347534
65,13855,0.8267127871513367
65,5116,0.8252958655357361
66,3668,0.8358775973320007
66,3665,0.8064865469932556
66,1708,0.7992811799049377
66,3670,0.790379524230957
66,9690,0.7806691527366638
66,7661,0.7680660486221313
66,17159,0.7661811113357544
66,13626,0.7615081667900085
66,13625,0.7579682469367981
66,13627,0.756245493888855
67,4646,0.7910394072532654
67,14615,0.787146806716919
67,12696,0.7704681754112244
67,4645,0.7693400382995605
67,14617,0.7643823027610779
67,115,0.7403668165206909
67,20417,0.7244746088981628
67,114,0.7220497727394104
67,10670,0.7083908915519714
67,10669,0.707204282283783
68,1765,0.7100235819816589
68,13268,0.6772564053535461
68,6970,0.6681715846061707
68,5237,0.6606184840202332
68,17513,0.6553441286087036
68,1303,0.6475901007652283
68,20820,0.6457206606864929
68,2600,0.643949031829834
68,20802,0.6438733339309692
68,20660,0.6409493684768677
69,21809,0.8147115111351013
69,20427,0.7865564823150635
69,14641,0.7767692804336548
69,6725,0.7273784279823303
69,12757,0.6909449100494385
69,14665,0.6852014064788818
69,8233,0.647485077381134
69,6726,0.6452527642250061
69,16159,0.6262273788452148
69,12762,0.6158033609390259
70,7760,0.8388803601264954
70,16125,0.8149316310882568
70,20306,0.8008854389190674
70,13718,0.799754798412323
70,7759,0.7873552441596985
70,3745,0.7873231172561646
70,15710,0.780006468296051
70,13715,0.7784899473190308
70,13716,0.7780372500419617
70,7758,0.7762293219566345
71,5915,0.687242865562439
71,9024,0.6752166748046875
71,6985,0.6468278765678406
71,19950,0.6274627447128296
71,6203,0.621423065662384
71,8065,0.6202436685562134
71,14518,0.6098935604095459
71,14515,0.6097545027732849
71,17153,0.6093065142631531
71,6411,0.6082589030265808
72,6043,0.8166190385818481
72,6846,0.7658392786979675
72,2897,0.7000012993812561
72,12880,0.6990875601768494
72,908,0.6984638571739197
72,4819,0.6797411441802979
72,12879,0.6759623885154724
72,903,0.6509726047515869
72,909,0.6500200033187866
72,2903,0.6475284099578857
73,6528,0.8868494033813477
73,19782,0.8567073345184326
73,9009,0.8532902002334595
73,1033,0.8480610847473145
73,10967,0.8297995328903198
73,20449,0.8210200667381287
73,12,0.8161492347717285
73,6984,0.8112574815750122
73,19519,0.8003546595573425
73,9007,0.7993172407150269
74,12632,0.7580092549324036
74,2656,0.7156136631965637
74,19518,0.7088333368301392
74,10577,0.7023445963859558
74,8635,0.6876676082611084
74,8636,0.6866157054901123
74,15903,0.6844296455383301
74,2661,0.683906078338623
74,4564,0.6834414005279541
74,2652,0.6797204613685608
75,7180,0.8544873595237732
75,9163,0.8521817922592163
75,15126,0.8198063373565674
75,19329,0.8182467818260193
75,16368,0.8146919012069702
75,21465,0.8139837980270386
75,1537,0.8128325343132019
75,19886,0.8083768486976624
75,11166,0.808221697807312
75,13840,0.8049325942993164
76,9712,0.6859427094459534
76,7683,0.6821318864822388
76,11421,0.6739750504493713
76,7684,0.6727344989776611
76,6692,0.6717853546142578
76,3691,0.6716862916946411
76,12714,0.6669305562973022
76,19334,0.6634328365325928
76,1718,0.6622535586357117
76,7686,0.662160336971283
77,11421,0.717881441116333
77,9712,0.7124075293540955
77,6692,0.7053787112236023
77,13373,0.7045502662658691
77,7170,0.7021411657333374
77,8725,0.6992558836936951
77,6690,0.6941430568695068
77,19560,0.6912433505058289
77,12714,0.6814854741096497
77,14692,0.679633617401123
78,17643,0.7665681838989258
78,13910,0.7633494138717651
78,7972,0.7608281970024109
78,15892,0.7373288869857788
78,3931,0.7315162420272827
78,9985,0.7216811776161194
78,7976,0.7147015333175659
78,12589,0.7032252550125122
78,14495,0.702445924282074
78,7973,0.7016767859458923
79,18495,0.8338900804519653
79,18556,0.8260958194732666
79,18187,0.8165480494499207
79,17549,0.8100483417510986
79,18557,0.8036736249923706
79,18558,0.8032045960426331
79,17939,0.7997733950614929
79,18186,0.7936124205589294
79,17238,0.7866554260253906
79,17237,0.7809428572654724
80,17375,0.864389181137085
80,6526,0.827056348323822
80,17575,0.7795318961143494
80,18781,0.6380278468132019
80,16575,0.6335741877555847
80,15248,0.6330252289772034
80,17924,0.6317999362945557
80,19094,0.6253833174705505
80,17806,0.6147552728652954
80,16574,0.6088749170303345
81,17194,0.8892641067504883
81,18359,0.8539563417434692
81,16844,0.8467397689819336
81,18072,0.8377888798713684
81,17746,0.8357576131820679
81,17115,0.834389865398407
81,10884,0.7878981232643127
81,10971,0.7490110993385315
81,19428,0.7403944730758667
81,10970,0.7239745259284973
82,7743,0.8984898924827576
82,19407,0.8031959533691406
82,11740,0.7858112454414368
82,2210,0.7661420702934265
82,7742,0.7570581436157227
82,13699,0.6962194442749023
82,19292,0.6879373788833618
82,21003,0.6434080004692078
82,5539,0.6248036026954651
82,9258,0.6202540397644043
83,12561,0.656006932258606
83,10151,0.6411849856376648
83,1106,0.6361141800880432
83,4791,0.6280652284622192
83,12125,0.6220241189002991
83,10855,0.6171134114265442
83,8133,0.6155712604522705
83,5544,0.6114071011543274
83,9596,0.6104882955551147
83,9588,0.608163058757782
84,9262,0.7734861373901367
84,5457,0.7422377467155457
84,5466,0.7200784683227539
84,13455,0.7156554460525513
84,3490,0.706951379776001
84,6821,0.6999371647834778
84,4357,0.684063196182251
84,9496,0.6834294199943542
84,5843,0.6778305768966675
84,10817,0.6757274866104126
85,13455,0.7408843636512756
85,6382,0.7074527144432068
85,5457,0.7012941837310791
85,12836,0.698107123374939
85,1494,0.6976988315582275
85,2737,0.6947299838066101
85,12838,0.6897793412208557
85,7158,0.6893463730812073
85,9151,0.6846025586128235
85,9496,0.6814184188842773
86,7610,0.8747036457061768
86,11617,0.8006716370582581
86,9635,0.6721667647361755
86,11619,0.5933851599693298
86,16083,0.5867627263069153
86,7598,0.5832214951515198
86,11610,0.5797099471092224
86,12135,0.5561284422874451
86,5581,0.5532978773117065
86,8681,0.5516418218612671
87,8059,0.8102518320083618
87,8061,0.8077438473701477
87,15985,0.7896014451980591
87,4036,0.7852993011474609
87,8062,0.7766516804695129
87,10073,0.7680689096450806
87,2063,0.7654839754104614
87,4961,0.7577930092811584
87,5231,0.7490987181663513
87,14004,0.734614908695221
88,3269,0.7746767997741699
88,18175,0.6530827879905701
88,18980,0.6414366364479065
88,18292,0.6103750467300415
88,17220,0.5905185341835022
88,7860,0.5896109342575073
88,17219,0.5886954069137573
88,14360,0.5870016813278198
88,21539,0.5787283182144165
88,19477,0.5719900727272034
89,9177,0.6138787865638733
89,10105,0.6116253733634949
89,2097,0.6070787906646729
89,6063,0.5871356725692749
89,9436,0.5864376425743103
89,14042,0.5802038908004761
89,15376,0.5756039023399353
89,16030,0.5753172636032104
89,13380,0.5741428732872009
89,6653,0.5636889338493347
90,10462,0.839209258556366
90,21917,0.8264183402061462
90,20646,0.8174795508384705
90,10463,0.8046126961708069
90,14400,0.7876613140106201
90,18943,0.7835460305213928
90,12472,0.7808989882469177
90,14401,0.7783921360969543
90,10124,0.7775094509124756
90,530,0.7743449211120605
91,17687,0.8946191072463989
91,13412,0.7160122990608215
91,20811,0.6880747675895691
91,20713,0.6744356751441956
91,4723,0.637215793132782
91,6751,0.6302827596664429
91,16797,0.6299489140510559
91,4724,0.6277753114700317
91,14702,0.6239241361618042
91,12783,0.6207254528999329
92,2689,0.8888638615608215
92,11014,0.8644474744796753
92,10869,0.8643065094947815
92,4739,0.8566577434539795
92,6998,0.8389138579368591
92,11013,0.8229315876960754
92,21933,0.7876228094100952
92,10746,0.7777497172355652
92,10747,0.7766211628913879
92,10745,0.771405816078186
93,8350,0.809939444065094
93,4285,0.7534582018852234
93,2363,0.7147346138954163
93,8348,0.695100724697113
93,13503,0.6797942519187927
93,12320,0.6685042977333069
93,1558,0.6617386937141418
93,21663,0.6615309119224548
93,2361,0.6512480974197388
93,9472,0.6507657170295715
94,9051,0.872124433517456
94,13275,0.8200317621231079
94,15277,0.8183587193489075
94,13286,0.8108198642730713
94,1320,0.8063726425170898
94,15993,0.8041008114814758
94,1321,0.7741072773933411
94,7299,0.7690331935882568
94,9297,0.7629839777946472
94,18805,0.7539013028144836
95,13005,0.8236948251724243
95,10966,0.795084536075592
95,14929,0.7921172380447388
95,1052,0.7891932725906372
95,4959,0.7824503779411316
95,1029,0.7808830738067627
95,1033,0.7713587880134583
95,3069,0.7686915993690491
95,4947,0.7650437951087952
95,21333,0.7634353041648865
96,4755,0.7852818965911865
96,21503,0.7653053402900696
96,6084,0.7511484622955322
96,83,0.7507496476173401
96,21169,0.7367002367973328
96,61,0.7361487746238708
96,6054,0.7344123125076294
96,6022,0.7331871390342712
96,10137,0.7326863408088684
96,8143,0.7288683652877808
97,15904,0.7986411452293396
97,21940,0.7933533191680908
97,21005,0.6827118396759033
97,8825,0.6573730111122131
97,10778,0.637495756149292
97,15905,0.6215763688087463
97,13422,0.6184170842170715
97,7535,0.6140938401222229
97,14743,0.6134346127510071
97,12691,0.608108401298523
98,2775,0.7418306469917297
98,19999,0.5119346976280212
99,4520,0.7785613536834717
99,6551,0.7784819006919861
99,10545,0.7742519378662109
99,14511,0.7337744235992432
99,21146,0.7007407546043396
99,14509,0.6942274570465088
99,4525,0.6815891265869141
99,10546,0.6779212951660156
99,4522,0.675767183303833
99,635,0.6680030822753906
100,15194,0.7812098264694214
100,15195,0.7117611169815063
100,17359,0.706354022026062
100,19079,0.5827854871749878
100,16902,0.5670164227485657
100,276,0.5633420348167419
100,3310,0.5617042779922485
100,9300,0.5616816282272339
100,20421,0.5521498322486877
100,19486,0.5469874143600464
101,2593,0.7231621146202087
101,13100,0.7173851728439331
101,626,0.7132477760314941
101,4501,0.7111350893974304
101,10615,0.7099444270133972
101,14490,0.708574116230011
101,8601,0.7047809958457947
101,621,0.7002988457679749
101,2588,0.6989501118659973
101,18955,0.6957066059112549
102,2211,0.8947687745094299
102,21109,0.8736487030982971
102,15063,0.8734904527664185
102,7767,0.8608411550521851
102,13722,0.8575998544692993
102,9793,0.8540496826171875
102,11759,0.8528103232383728
102,11762,0.8434949517250061
